Image,Name,Form,Rarity,Level,Health,Damage,Range,KB,Speed,DPS,Target,Time Between Attacks,Atk. Animation,Recharging Time,Cost,Enemy Types,Ability
https://onestoppress.com/images/676-3_square.png ,Racquet Cat,TRUE,Rare,30,14620,1870,300,2,13,666,Area,2.8,1.57,9.87,675,Alien,"Against alien:Knockback(30% chance of knockback)General Abilities:Long Distance(Effective range 200~350)Multi-hit attack(Attacks twice consecutively)Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)Not affected by:Slow"
https://onestoppress.com/images/677-1_square.png ,Ancient Egg: N106,Normal,Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/677-2_square.png ,Amber Egg: N106,Evolved,Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,Angel,Against angel:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/677-3_square.png ,Mushroom Cat,TRUE,Rare,30,13430,6460,290,3,12,2482,Area,2.6,0.43,9.87,660,Angel,"Against angel:Massive Damage(inflicts 3.0x damage)General Abilities:Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)Not affected by:Wave"
https://onestoppress.com/images/678-1_square.png ,Osamu Mikumo & Cat,Normal,Rare,30,42500,8500,150,2,7,1278,Area,6.63,1.67,16.53,675,,"Not affected by:Slow,Knockback"
https://onestoppress.com/images/678-2_square.png ,Osamu Mikumo & Cat CC,Evolved,Rare,30,42500,8500,150,2,7,1278,Area,6.63,1.67,16.53,675,,"Not affected by:Slow,Knockback"
https://onestoppress.com/images/679-1_square.png ,Yuma Kuga & Cat,Normal,Rare,30,10200,9180,250,3,16,1598,Area,5.77,1.33,16.53,600,"Red, White","Against white, red:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/679-2_square.png ,Yuma Kuga & Cat CC,Evolved,Rare,30,10200,9180,250,3,16,1598,Area,5.77,1.33,16.53,600,"Red, White","Against white, red:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/680-1_square.png ,Chika Amatori & Cat,Normal,Special,30,8160,2040,450,3,6,340,Area,5.97,2.13,27.2,540,Black,Against black:Slow(100% chance to slow for 2.0s)General Abilities:Long Distance(Effective range 300~550)
https://onestoppress.com/images/680-2_square.png ,Chika Amatori & Cat CC,Evolved,Special,30,8160,2040,450,3,6,340,Area,5.97,2.13,27.2,540,Black,Against black:Slow(100% chance to slow for 2.0s)General Abilities:Long Distance(Effective range 300~550)
https://onestoppress.com/images/681-1_square.png ,Sakura,Normal,Uber Super Rare,30,81600,22950,250,4,20,5100,Area,4.5,0.6,91.2,3975,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Massive Damage(inflicts 3.0x damage)General Abilities:Omni Strike(Effective range -150~350)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/681-2_square.png ,Sakura CC,Evolved,Uber Super Rare,30,81600,22950,250,4,20,5100,Area,4.5,0.6,91.2,3975,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Massive Damage(inflicts 3.0x damage)General Abilities:Omni Strike(Effective range -150~350)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/682-1_square.png ,Luke,Normal,Uber Super Rare,30,68000,18700,400,3,22,5018,Area,3.73,0.5,124.53,4800,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Savage Blow(5% chance to inflict an attack with 2x damage to non-Metal enemies)Shield Piercing(10% chance to break Aku shields)"
https://onestoppress.com/images/682-2_square.png ,Luke CC,Evolved,Uber Super Rare,30,68000,18700,400,3,22,5018,Area,3.73,0.5,124.53,4800,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Savage Blow(5% chance to inflict an attack with 2x damage to non-Metal enemies)Shield Piercing(10% chance to break Aku shields)"
https://onestoppress.com/images/683-1_square.png ,Spectral Goth Vega,Normal,Uber Super Rare,30,52700,15300,380,3,13,2244,Area,6.8,2.63,114.53,4680,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)Weaken(50% chance to weaken by 50% for 5.0s)General Abilities:Long Distance(Effective range 1~381, 230~630)Multi-hit attack(Attacks twice consecutively)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Toxic"
https://onestoppress.com/images/683-2_square.png ,Illusory Guardian Vega,Evolved,Uber Super Rare,30,68000,20400,380,3,13,2992,Area,6.8,2.63,114.53,4680,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)Weaken(50% chance to weaken by 50% for 6.0s)General Abilities:Long Distance(Effective range 1~381, 230~630)Multi-hit attack(Attacks twice consecutively)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Toxic"
https://onestoppress.com/images/683-3_square.png ,Lady of Deception Vega,TRUE,Uber Super Rare,30,88400,27200,380,3,13,3998,Area,6.8,2.63,114.53,4680,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)Weaken(50% chance to weaken by 50% for 6.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Long Distance(Effective range 1~381)Multi-hit attack(Attacks twice consecutively)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Toxic"
https://onestoppress.com/images/684-1_square.png ,Count Yukimura,Normal,Uber Super Rare,30,22950,28050,170,5,70,6134,Area,4.57,0.27,51.2,3075,Floating,Against floating:Massive Damage(inflicts 3.0x damage)General Abilities:Survive(30% chance to survive a lethal strike)Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/684-2_square.png ,Nosferatu Yukimura,Evolved,Uber Super Rare,30,28900,35054,170,5,70,7684,Area,4.57,0.27,51.2,3075,Floating,Against floating:Massive Damage(inflicts 3.0x damage)General Abilities:Survive(30% chance to survive a lethal strike)Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/684-3_square.png ,Vampiric Yukimura,TRUE,Uber Super Rare,30,28900,40202,170,5,80,8806,Area,4.57,0.27,51.2,3075,Floating,Against floating:Massive Damage(inflicts 3.0x damage)General Abilities:Survive(100% chance to survive a lethal strike)Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/685-1_square.png ,Brainwashed Fish Cat,Normal,Super Rare,30,37570,9670,150,3,12,5474,Single,1.77,0.33,8.2,735,Zombie,"Against zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Zombie Killer(Stops zombies from reviving)"
https://onestoppress.com/images/685-2_square.png ,Brainwashed Whale Cat,Evolved,Super Rare,30,37570,9670,150,3,12,5474,Single,1.77,0.33,8.2,735,Zombie,"Against zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Zombie Killer(Stops zombies from reviving)"
https://onestoppress.com/images/685-3_square.png ,Brainwashed Island Cat,TRUE,Super Rare,30,37570,9670,150,3,12,5474,Single,1.77,0.33,8.2,735,Zombie,"Against zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)Curse(50% chance to curse for 2.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Not affected by:Toxic"
https://onestoppress.com/images/686-1_square.png ,Ancient Egg: N004,Normal,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/686-2_square.png ,Mystic Egg: N004,Evolved,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)"
https://onestoppress.com/images/686-3_square.png ,Supercar Cat,TRUE,Special,30,1700,51000,120,1,25,6650,Single,7.67,0.3,18.53,750,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)General Abilities:Barrier Breaker(100% chance of breaking enemy barriers)Shield Piercing(100% chance to break Aku shields)"
https://onestoppress.com/images/687-1_square.png ,Goddess of Light Sirius,Normal,Uber Super Rare,30,45900,25500,430,4,15,4270,Area,5.97,2.33,77.87,5025,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Long Distance(Effective range 1~431, 350~550, 350~550)Multi-hit attack(Attacks thrice consecutively)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Weaken,Freeze,Slow,Knockback,Curse,Warp,Toxic"
https://onestoppress.com/images/687-2_square.png ,Goddess of Sunrise Sirius,Evolved,Uber Super Rare,30,52700,30600,430,4,15,5134,Area,5.97,2.33,77.87,5025,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Long Distance(Effective range 1~431, 350~550, 350~550)Multi-hit attack(Attacks thrice consecutively)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Weaken,Freeze,Slow,Knockback,Curse,Warp,Toxic"
https://onestoppress.com/images/688-1_square.png ,Reindeer Terun,Normal,Uber Super Rare,30,33150,19550,430,4,8,3434,Area,5.7,3.07,61.2,3000,"Black, Alien","Against black, alien:Strong(inflicts 1.5x damage, takes only 0.5x damage)Knockback(100% chance of knockback)General Abilities:Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Slow"
https://onestoppress.com/images/688-2_square.png ,Reindeer Terunζ,Evolved,Uber Super Rare,30,38250,22950,430,4,8,4026,Area,5.7,3.07,61.2,3000,"Black, Alien","Against black, alien:Strong(inflicts 1.5x damage, takes only 0.5x damage)Knockback(100% chance of knockback)General Abilities:Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Slow"
https://onestoppress.com/images/689-1_square.png ,Brainwashed Lizard Cat,Normal,Super Rare,30,27540,12240,400,3,10,2842,Single,4.3,0.33,16.87,1500,,
https://onestoppress.com/images/689-2_square.png ,Brainwashed Dragon Cat,Evolved,Super Rare,30,27540,12240,400,3,10,2890,Single,4.23,0.27,16.87,1500,,
https://onestoppress.com/images/689-3_square.png ,Brainwashed King Dragon Cat,TRUE,Super Rare,30,27540,12240,400,3,10,2890,Single,4.23,0.27,16.87,1500,,"Not affected by:Freeze,Wave"
https://onestoppress.com/images/690-1_square.png ,Meditation Cat,Normal,Special,30,170,170,600,1,0,14,Single,7.67,1.03,157.87,750,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)"
https://onestoppress.com/images/690-2_square.png ,Paragon Cat,Evolved,Special,30,170,170,600,1,0,14,Single,7.67,1.03,157.87,750,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)"
https://onestoppress.com/images/691-1_square.png ,Child of Destiny Phono,Normal,Uber Super Rare,30,11900,12750,350,3,25,1768,Area,7.2,3,13.2,870,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Massive Damage(inflicts 3.0x damage)General Abilities:Long Distance(Effective range 100~350, 250~500, 350~600)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/691-2_square.png ,King of Destiny Phonoa,Evolved,Uber Super Rare,30,44200,30600,600,5,30,4250,Area,7.2,3,137.87,5100,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Massive Damage(inflicts 3.0x damage)General Abilities:Long Distance(Effective range 250~600, 450~800, 590~1000)Multi-hit attack(Attacks thrice consecutively)Not affected by:Wave,Surge"
https://onestoppress.com/images/692-1_square.png ,Ancient Egg: N000,Normal,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/692-2_square.png ,Elder Egg: N000,Evolved,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,Relic,Against relic:Resistant(only takes 0.25x damage)Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/692-3_square.png ,Ape Lord Luza,TRUE,Special,30,52700,54400,400,3,4,5862,Area,9.27,2.23,131.2,4950,Relic,"Against relic:Resistant(only takes 0.25x damage)Massive Damage(inflicts 3.0x damage)General Abilities:Long Distance(Effective range 1~401, 250~550)Multi-hit attack(Attacks twice consecutively)Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)Not affected by:Weaken,Curse,Warp,Surge"
https://onestoppress.com/images/693-1_square.png ,Issun Boshi,Normal,Uber Super Rare,30,18870,7650,150,8,40,1754,Area,4.37,0.17,12.53,675,"Angel, White","Against white, angel:Massive Damage(inflicts 3.0x damage)Not affected by:Surge"
https://onestoppress.com/images/693-2_square.png ,Oni Landshaker Kozuchimaru,Evolved,Uber Super Rare,30,40800,18700,150,8,50,4284,Area,4.37,0.17,61.2,3450,"Angel, White","Against white, angel:Massive Damage(inflicts 3.0x damage)General Abilities:Omni Strike(Effective range -100~300)Not affected by:Surge"
https://onestoppress.com/images/693-3_square.png ,Oni Battlepod Kozuchimaru,TRUE,Uber Super Rare,30,40800,28050,150,8,60,6426,Area,4.37,0.17,61.2,3450,"Angel, White","Against white, angel:Massive Damage(inflicts 3.0x damage)General Abilities:Omni Strike(Effective range -100~300)Not affected by:Freeze,Surge"
https://onestoppress.com/images/694-1_square.png ,White Butler Vigler,Normal,Uber Super Rare,30,47600,30600,360,6,15,2958,Area,10.37,4,97.87,4410,"Red, Aku","Against red, aku:Freeze(50% chance to freeze for 5.0s)General Abilities:Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))Shield Piercing(50% chance to break Aku shields)Not affected by:Surge"
https://onestoppress.com/images/694-2_square.png ,Black Butler Vigler,Evolved,Uber Super Rare,30,47600,30600,360,6,15,2958,Area,10.37,4,97.87,4410,"Black, Aku","Against black, aku:Freeze(50% chance to freeze for 5.0s)General Abilities:Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))Shield Piercing(50% chance to break Aku shields)Not affected by:Surge"
https://onestoppress.com/images/695-1_square.png ,Brainwashed Titan Cat,Normal,Super Rare,30,54400,11710,150,1,10,5250,Area,2.23,0.6,22.2,1950,,General Abilities:Savage Blow(20% chance to inflict an attack with 2x damage to non-Metal enemies)
https://onestoppress.com/images/695-2_square.png ,Brainwashed Mythic Titan,Evolved,Super Rare,30,54400,11710,150,1,10,5250,Area,2.23,0.6,22.2,1950,,General Abilities:Savage Blow(20% chance to inflict an attack with 2x damage to non-Metal enemies)
https://onestoppress.com/images/695-3_square.png ,Brainwashed Jamiera Cat,TRUE,Super Rare,30,54400,11710,150,1,10,5250,Area,2.23,0.6,22.2,1950,,"General Abilities:Savage Blow(20% chance to inflict an attack with 2x damage to non-Metal enemies)Not affected by:Weaken,Slow,Knockback,Surge"
https://onestoppress.com/images/696-1_square.png ,Killer Tank Cat,Normal,Rare,30,6800,34,110,1,8,14,Area,2.23,0.27,2,7500,,
https://onestoppress.com/images/696-2_square.png ,True Killer Tank Cat,Evolved,Rare,30,6800,34,110,1,8,14,Area,2.23,0.27,2,7500,,
https://onestoppress.com/images/697-1_square.png ,Class Rep Cat,Normal,Special,30,14620,2978,250,3,8,1006,Single,2.97,0.73,7.2,690,"Red, Black","Against red, black:Slow(30% chance to slow for 4.0s)"
https://onestoppress.com/images/697-2_square.png ,Stealth Class Rep Cat,Evolved,Special,30,14620,2978,250,3,8,1006,Single,2.97,0.73,7.2,690,"Red, Black","Against red, black:Slow(30% chance to slow for 4.0s)"
https://onestoppress.com/images/698-1_square.png ,Ancient Egg: N107,Normal,Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/698-2_square.png ,Violet Egg: N107,Evolved,Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,Zombie,Against zombie:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/698-3_square.png ,Cat Chief,TRUE,Rare,30,20400,9180,200,4,12,2108,Area,4.37,0.67,13.53,1050,Zombie,"Against zombie:Massive Damage(inflicts 3.0x damage)General Abilities:Zombie Killer(Stops zombies from reviving)Mini-Wave(Performs a 20% damage Lv.3 Shockwave attack (Range: 732))Corpse KillerBehemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)"
https://onestoppress.com/images/699-1_square.png ,Thunder Jack,Normal,Uber Super Rare,30,119000,25500,250,1,30,18210,Single,1.4,0.8,77.87,3150,"Angel, Alien","Against angel, alien:Knockback(50% chance of knockback)General Abilities:Multi-hit attack(Attacks thrice consecutively)Not affected by:Weaken"
https://onestoppress.com/images/699-2_square.png ,Bloody Jack,Evolved,Uber Super Rare,30,119000,25500,250,1,30,18210,Single,1.4,0.8,77.87,3150,"Alien, Zombie","Against alien, zombie:Knockback(50% chance of knockback)General Abilities:Multi-hit attack(Attacks thrice consecutively)Not affected by:Freeze"
https://onestoppress.com/images/700-1_square.png ,Rabbit Satoru,Normal,Uber Super Rare,30,34000,24820,470,3,20,2856,Area,8.7,3.67,84.53,3600,White,Against white:Slow(100% chance to slow for 3.33s)General Abilities:Long Distance(Effective range 370~770)Not affected by:Wave
https://onestoppress.com/images/700-2_square.png ,Rabbit Champion Satoru,Evolved,Uber Super Rare,30,39100,31620,470,3,20,3638,Area,8.7,3.67,84.53,3600,White,Against white:Slow(100% chance to slow for 5.0s)General Abilities:Long Distance(Effective range 370~770)Not affected by:Wave
https://onestoppress.com/images/701-1_square.png ,Ancient Egg N005,Normal,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/701-2_square.png ,Mystic Egg N005,Evolved,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,White,Against white:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/701-3_square.png ,Hitman Cat,TRUE,Special,30,17000,18700,300,3,15,2530,Area,7.37,1.2,11.2,960,White,"Against white:Massive Damage(inflicts 3.0x damage)General Abilities:Long Distance(Effective range 250~450)Not affected by:Freeze,Wave"
https://onestoppress.com/images/706-1_square.png ,King of Doom Phono,Normal,Uber Super Rare,30,44200,35700,500,5,30,4964,Area,7.2,3,137.87,5100,,"Against all:Slow(100% chance to slow for 2.0s)General Abilities:Long Distance(Effective range 200~550, 400~750, 490~900)Mini-Surge(100% chance to perform a Mini-Surge for 1s (Range: 400~1100))Multi-hit attack(Attacks thrice consecutively)Not affected by:Wave,Surge"
https://onestoppress.com/images/706-2_square.png ,King of Extinction Phono,Evolved,Uber Super Rare,30,57800,51000,500,5,30,7086,Area,7.2,3,137.87,5100,,"Against all:Slow(100% chance to slow for 2.0s)General Abilities:Long Distance(Effective range 200~550, 400~750, 490~900)Mini-Surge(100% chance to perform a Mini-Surge for 1s (Range: 400~1100))Multi-hit attack(Attacks thrice consecutively)Not affected by:Curse,Wave,Surge"
https://onestoppress.com/images/707-1_square.png ,Ancient Egg: N108,Normal,Super Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/707-2_square.png ,Teal Egg: N108,Evolved,Super Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,Alien,Against alien:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/707-3_square.png ,Soap Cat,TRUE,Super Rare,30,59500,1700,130,1,25,734,Area,2.33,0.37,9.87,1200,Alien,"Against alien:Resistant(only takes 0.25x damage)Weaken(30% chance to weaken by 50% for 5.0s)General Abilities:Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)Not affected by:Slow"
https://onestoppress.com/images/708-1_square.png ,Ancient Egg: N109,Normal,Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/708-2_square.png ,Dark Egg: N109,Evolved,Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,Aku,Against aku:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/708-3_square.png ,Barrel Cat,TRUE,Rare,30,13600,5950,300,2,8,1550,Area,3.83,1.07,17.87,990,Aku,"Against aku:Resistant(only takes 0.25x damage)General Abilities:Long Distance(Effective range 225~400)Shield Piercing(60% chance to break Aku shields)Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)Not affected by:Surge"
https://onestoppress.com/images/709-1_square.png ,Jetpack Cat,Normal,Rare,30,15300,3400,180,1,25,1170,Area,2.9,0.93,3.87,390,"Black, Alien","Against black, alien:Resistant(only takes 0.25x damage)General Abilities:Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Slow"
https://onestoppress.com/images/709-2_square.png ,Kinjirou Cat,Evolved,Rare,30,15300,3400,180,1,25,1170,Area,2.9,0.93,3.87,390,"Black, Alien","Against black, alien:Resistant(only takes 0.25x damage)General Abilities:Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Slow"
https://onestoppress.com/images/710-1_square.png ,One-Eyed Asuka,Normal,Uber Super Rare,30,61200,12750,400,4,10,2244,Area,5.7,1.83,124.53,4800,,"Against all:Curse(100% chance to curse for 2.5s)General Abilities:Long Distance(Effective range 275~675)Surge Attacks(100% chance to perform Surge Attacks for 3s (Range: 400~800))Eva Angel Killer(Inflicts 5x damage, takes only 0.2x damage from Eva Angel enemies)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Freeze,Slow,Toxic"
https://onestoppress.com/images/710-2_square.png ,Blue-Eyed Asuka,Evolved,Uber Super Rare,30,61200,12750,400,4,10,2244,Area,5.7,1.83,124.53,4800,,"Against all:Curse(100% chance to curse for 2.5s)General Abilities:Long Distance(Effective range 275~675)Surge Attacks(100% chance to perform Surge Attacks for 3s (Range: 400~800))Eva Angel Killer(Inflicts 5x damage, takes only 0.2x damage from Eva Angel enemies)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Freeze,Slow,Toxic"
https://onestoppress.com/images/711-1_square.png ,Eva Unit-13,Normal,Uber Super Rare,30,81600,24480,460,3,8,5202,Area,4.7,2.17,164.53,4320,Aku,"Against aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Mini-Surge(50% chance to perform a Mini-Surge for 1s (Range: 400~700))Eva Angel Killer(Inflicts 5x damage, takes only 0.2x damage from Eva Angel enemies)Multi-hit attack(Attacks thrice consecutively)Not affected by:Surge"
https://onestoppress.com/images/711-2_square.png ,Eva Unit-13 & Cat,Evolved,Uber Super Rare,30,81600,24480,460,3,8,5202,Area,4.7,2.17,164.53,4320,Aku,"Against aku:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Mini-Surge(50% chance to perform a Mini-Surge for 1s (Range: 400~700))Eva Angel Killer(Inflicts 5x damage, takes only 0.2x damage from Eva Angel enemies)Multi-hit attack(Attacks thrice consecutively)Not affected by:Surge"
https://onestoppress.com/images/712-1_square.png ,Betrothed Balaluga,Normal,Uber Super Rare,30,8500,2550,140,5,3,938,Single,2.73,0.43,24.53,4500,,
https://onestoppress.com/images/712-2_square.png ,Betrothed Pasalan,Evolved,Uber Super Rare,30,20400,32382,640,1,4,3250,Area,9.77,3.13,324.53,4500,,"Against all:Freeze(100% chance to freeze for 1.67s)General Abilities:Omni Strike(Effective range -310~540, -635~590, -960~640)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/713-1_square.png ,Kaoluga,Normal,Uber Super Rare,30,8500,2550,140,5,4,870,Single,2.97,0.67,24.53,4500,,
https://onestoppress.com/images/713-2_square.png ,Kaoluga Pasalan,Evolved,Uber Super Rare,30,20400,51000,710,1,4,3740,Area,13.63,1.67,324.53,4500,,Against all:Knockback(20% chance of knockback)General Abilities:Mini-Surge(100% chance to perform a Mini-Surge for 6s (Range: 150~1050))
https://onestoppress.com/images/714-1_square.png ,Ancient Egg: N203,Normal,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/714-2_square.png ,Violet Egg: N203,Evolved,Special,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,Zombie,Against zombie:Slow(1% chance to slow for 3.0s)
https://onestoppress.com/images/714-3_square.png ,Clown Cat,TRUE,Special,30,10370,2190,300,3,10,680,Single,3.2,0.5,9.2,570,Zombie,"Against zombie:Slow(30% chance to slow for 3.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Corpse KillerBehemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)"
https://onestoppress.com/images/715-1_square.png ,Coastal Explorer Kanna,Normal,Uber Super Rare,30,35700,14790,400,3,12,1972,Area,5.17,0.67,131.2,4725,"Floating, Alien","Against floating, alien:Massive Damage(inflicts 3.0x damage)General Abilities:Long Distance(Effective range 300~800, 250~750, 500~1000)Multi-hit attack(Attacks thrice consecutively)Surge Attacks(100% chance to perform Surge Attacks for 1s (Range: 400~700))"
https://onestoppress.com/images/715-2_square.png ,Deep-Diver Kanna,Evolved,Uber Super Rare,30,47430,19380,400,3,12,2584,Area,5.17,0.67,131.2,4725,"Floating, Alien","Against floating, alien:Massive Damage(inflicts 3.0x damage)General Abilities:Long Distance(Effective range 300~800, 250~750, 500~1000)Surge Attacks(100% chance to perform Surge Attacks for 1s (Range: 400~700))"
https://onestoppress.com/images/716-1_square.png ,Mighty Sphinx Korps,Normal,Uber Super Rare,30,142800,11900,150,2,45,2666,Area,4.47,0.27,144.53,5100,"Red, Metal, Zombie","Against red, metal, zombie:Resistant(only takes 0.25x damage)Weaken(50% chance to weaken by 50% for 4.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Omni Strike(Effective range -500~250)Corpse Killer"
https://onestoppress.com/images/716-2_square.png ,Attack Battalion Convoys,Evolved,Uber Super Rare,30,142800,11900,150,2,45,2666,Area,4.47,0.27,144.53,5100,"Red, Metal, Zombie","Against red, metal, zombie:Resistant(only takes 0.25x damage)Weaken(50% chance to weaken by 50% for 4.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Omni Strike(Effective range -500~250)Corpse Killer"
https://onestoppress.com/images/717-1_square.png ,Ancient Egg: N111,Normal,Super Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,,
https://onestoppress.com/images/717-2_square.png ,Mystic Egg: N111,Evolved,Super Rare,30,1700,34,100,1,5,7,Single,15.7,1.07,2,180,White,"Against white:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/717-3_square.png ,Cop Cat,TRUE,Super Rare,30,34000,12240,250,2,8,3944,Area,3.1,0.47,14.53,1125,White,"Against white:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)"
